"","site","year","month","ppt","tmax","tmin"
"36","Area 31",1997,12,13.5900011062622,9.84759998321533,-0.323000013828278
"37","Area 31",1998,1,28.1380004882812,11.9085998535156,1.20290005207062
"38","Area 31",1998,2,100.246002197266,10.3479995727539,2.36139988899231
"39","Area 31",1998,3,39.6890029907227,16.2227001190186,4.05380010604858
"40","Area 31",1998,4,32.0610008239746,18.9395008087158,6.34250020980835
"41","Area 31",1998,5,14.9930009841919,25.0072994232178,10.6829996109009
"42","Area 31",1998,6,16.2830009460449,30.2569999694824,13.8534002304077
"43","Area 31",1998,7,36.4580001831055,37.0320014953613,20.013599395752
"44","Area 31",1998,8,12.0600004196167,36.8474998474121,21.7518005371094
"45","Area 31",1998,9,59.9160041809082,30.3887004852295,16.413200378418
"46","Area 31",1998,10,43.9800033569336,22.6587009429932,8.80070018768311
"47","Area 31",1998,11,29.7220020294189,15.7353000640869,3.47140002250671
"48","Area 31",1998,12,0,11.5145998001099,-0.537699997425079
"49","Area 31",1999,1,10.2700004577637,13.6225996017456,0.641700029373169
"50","Area 31",1999,2,17.7350006103516,14.078200340271,1.96140003204346
"51","Area 31",1999,3,2.91400003433228,19.8041000366211,4.57200002670288
"52","Area 31",1999,4,31.7430019378662,19.297700881958,5.90950012207031
"53","Area 31",1999,5,4.4210000038147,27.1438999176025,11.5385999679565
"54","Area 31",1999,6,33.9370002746582,32.6809997558594,15.3971004486084
"55","Area 31",1999,7,45.6890029907227,34.8587989807129,20.4015007019043
"56","Area 31",1999,8,16.7840003967285,35.4627990722656,20.8931999206543
"57","Area 31",1999,9,5.40000009536743,31.8852005004883,16.3469009399414
"58","Area 31",1999,10,0,28.0701999664307,9.87090015411377
"59","Area 31",1999,11,0.432000011205673,21.2248001098633,4.9886999130249
"60","Area 31",1999,12,0.583000004291534,12.6402997970581,0.132200002670288
"61","Area 31",2000,1,22.101001739502,12.4725999832153,1.73749995231628
"62","Area 31",2000,2,69.7590026855469,14.0036001205444,3.57550001144409
"63","Area 31",2000,3,29.6740016937256,17.2467994689941,4.76200008392334
"64","Area 31",2000,4,5.73800039291382,25.871000289917,10.243200302124
"65","Area 31",2000,5,3.89800024032593,30.9524002075195,15.1618003845215
"66","Area 31",2000,6,3.74000024795532,35.3434982299805,18.5475006103516
"67","Area 31",2000,7,0.603000044822693,37.4524993896484,19.8521003723145
"68","Area 31",2000,8,38.7690010070801,36.3244018554688,22.0160999298096
"69","Area 31",2000,9,8.71100044250488,31.9433002471924,16.4375991821289
"70","Area 31",2000,10,58.5910034179688,22.650899887085,11.3731002807617
"71","Area 31",2000,11,13.956000328064,12.3008003234863,1.16659998893738
"72","Area 31",2000,12,1.51400005817413,13.6237001419067,0.770600020885468
"73","Area 31",2001,1,31.4790019989014,10.5145998001099,0.203799992799759
"74","Area 31",2001,2,30.8890018463135,12.5725002288818,1.9316999912262
"75","Area 31",2001,3,47.7100028991699,18.0764007568359,5.84999990463257
"76","Area 31",2001,4,25.8950004577637,21.8953990936279,8.23859977722168
"77","Area 31",2001,5,1.91100013256073,31.6137008666992,15.5424003601074
"78","Area 31",2001,6,2.73700022697449,34.7943000793457,17.8477001190186
"79","Area 31",2001,7,12.8640003204346,36.7081985473633,20.511100769043
"80","Area 31",2001,8,21.2570018768311,36.9962005615234,21.6847991943359
"81","Area 31",2001,9,0,34.1030006408691,17.9745998382568
"82","Area 31",2001,10,3.56600022315979,26.9188995361328,11.950400352478
"83","Area 31",2001,11,15.1660003662109,18.2238998413086,6.2532000541687
"84","Area 31",2001,12,24.3090019226074,9.09290027618408,-0.928300023078918
"85","Area 31",2002,1,2.21000003814697,10.6344995498657,-0.453999996185303
"86","Area 31",2002,2,1.41400003433228,15.3427000045776,1.01080000400543
"87","Area 31",2002,3,7.46500015258789,16.7506999969482,2.85700011253357
"88","Area 31",2002,4,1.58500003814697,25.2562999725342,10.6148996353149
"89","Area 31",2002,5,0,28.5342998504639,13.0406999588013
"90","Area 31",2002,6,0,35.8767013549805,18.800500869751
"91","Area 31",2002,7,3.62400007247925,39.0278015136719,22.6096000671387
"92","Area 31",2002,8,0,36.9271011352539,21.3206005096436
"93","Area 31",2002,9,30.6430015563965,31.4396991729736,18.0701999664307
"94","Area 31",2002,10,17.5170001983643,22.827600479126,10.3388004302979
"95","Area 31",2002,11,20.8320007324219,16.5998992919922,4.15689992904663
"96","Area 31",2002,12,14.6440010070801,10.6865997314453,0.994899988174438
"97","Area 31",2003,1,3.99200010299683,15.6101999282837,3.19980001449585
"98","Area 31",2003,2,64.7779998779297,12.6372995376587,2.53060007095337
"99","Area 31",2003,3,36.3460006713867,16.7632007598877,4.93359994888306
"100","Area 31",2003,4,23.6660003662109,20.3304004669189,7.34200000762939
"101","Area 31",2003,5,2.49600005149841,28.7605991363525,14.069899559021
"102","Area 31",2003,6,0,34.6370010375977,18.3628997802734
"103","Area 31",2003,7,3.75600028038025,39.4299011230469,22.5624008178711
"104","Area 31",2003,8,16.2350006103516,36.0985984802246,22.3288993835449
"105","Area 31",2003,9,8.96300029754639,33.130500793457,17.9066009521484
"106","Area 31",2003,10,1.09500002861023,28.380500793457,13.250599861145
"107","Area 31",2003,11,16.6360015869141,14.2188997268677,3.74569988250732
"108","Area 31",2003,12,39.4560012817383,11.0970001220703,0.749400019645691
"109","Area 31",2004,1,9.22000026702881,10.6531000137329,-0.60259997844696
"110","Area 31",2004,2,79.4730072021484,10.0193004608154,0.828199982643127
"111","Area 31",2004,3,3.04500007629395,22.6872005462646,8.15489959716797
"112","Area 31",2004,4,32.9490013122559,22.2908992767334,9.18589973449707
"113","Area 31",2004,5,1.27400004863739,28.7914009094238,13.8555002212524
"114","Area 31",2004,6,1.40100002288818,34.3508987426758,18.5785007476807
"115","Area 31",2004,7,13.9790010452271,36.9744987487793,20.7945995330811
"116","Area 31",2004,8,14.6630010604858,35.1955986022949,20.5737991333008
"117","Area 31",2004,9,9.63700008392334,31.24049949646,16.0898990631104
"118","Area 31",2004,10,108.299003601074,21.9634990692139,10.7889995574951
"119","Area 31",2004,11,53.4670028686523,13.9588003158569,3.85150003433228
"120","Area 31",2004,12,50.3040008544922,10.8172998428345,1.13540005683899
"121","Area 31",2005,1,84.474006652832,11.2498998641968,3.39580011367798
"122","Area 31",2005,2,79.5180053710938,12.6091003417969,3.77970004081726
"123","Area 31",2005,3,49.5620040893555,16.2824993133545,5.11269998550415
"124","Area 31",2005,4,54.8390007019043,20.8064994812012,7.21950006484985
"125","Area 31",2005,5,15.2180004119873,28.0034999847412,13.372200012207
"126","Area 31",2005,6,16.9190006256104,31.619499206543,15.9413003921509
"127","Area 31",2005,7,13.6840009689331,38.9733009338379,21.7667999267578
"128","Area 31",2005,8,31.0550022125244,34.7508010864258,20.5025005340576
"129","Area 31",2005,9,3.04000020027161,31.4771995544434,16.7493000030518
"130","Area 31",2005,10,38.1830024719238,24.3726997375488,11.4751996994019
"131","Area 31",2005,11,7.89600038528442,18.0762004852295,5.29680013656616
"132","Area 31",2005,12,6.05300045013428,11.8062000274658,0.369199991226196
"133","Area 31",2006,1,16.0990009307861,12.0700998306274,0.0538000017404556
"134","Area 31",2006,2,1.91600012779236,15.4513998031616,1.86800003051758
"135","Area 31",2006,3,74.6480026245117,13.9167003631592,3.21860003471375
"136","Area 31",2006,4,20.9270000457764,22.1889991760254,8.62969970703125
"137","Area 31",2006,5,3.11100006103516,30.7315006256104,15.4690999984741
"138","Area 31",2006,6,5.66200017929077,35.9170989990234,18.9794998168945
"139","Area 31",2006,7,17.4640007019043,37.8776016235352,22.8145008087158
"140","Area 31",2006,8,2.24700021743774,35.6953010559082,22.2646007537842
"141","Area 31",2006,9,12.5100002288818,30.3199996948242,16.2451992034912
"142","Area 31",2006,10,38.1459999084473,22.3938007354736,10.0616998672485
"143","Area 31",2006,11,0,17.8295001983643,4.96509981155396
"144","Area 31",2006,12,16.0030002593994,10.4022998809814,-0.465099990367889
"145","Area 31",2007,1,9.43900012969971,8.37740039825439,-3.58680009841919
"146","Area 31",2007,2,17.1040000915527,14.8752002716064,2.4310998916626
"147","Area 31",2007,3,5.46700048446655,20.4927005767822,6.88619995117188
"148","Area 31",2007,4,24.9160003662109,23.6123008728027,9.71269989013672
"149","Area 31",2007,5,1.307000041008,29.7133007049561,14.6129999160767
"150","Area 31",2007,6,1.57700002193451,35.475399017334,18.077600479126
"151","Area 31",2007,7,27.923002243042,38.5004997253418,22.3012008666992
"152","Area 31",2007,8,23.2110004425049,36.2677001953125,22.7833995819092
"153","Area 31",2007,9,32.5050010681152,31.0245990753174,17.5296993255615
"154","Area 31",2007,10,0,24.0207004547119,10.5643997192383
"155","Area 31",2007,11,2.60500001907349,19.3211994171143,5.6016001701355
"156","Area 31",2007,12,73.6970062255859,8.3371000289917,-0.0232999995350838
"157","Area 31",2008,1,55.7220039367676,9.00119972229004,-0.647000014781952
"158","Area 31",2008,2,41.742000579834,11.9111003875732,1.21039998531342
"159","Area 31",2008,3,1.18400001525879,18.1313991546631,4.21260023117065
"160","Area 31",2008,4,0.552000045776367,22.2378997802734,6.73640012741089
"161","Area 31",2008,5,8.33600044250488,25.9612007141113,11.8797998428345
"162","Area 31",2008,6,1.52300012111664,34.5936012268066,17.2721004486084
"163","Area 31",2008,7,15.6710004806519,37.5143013000488,22.2642993927002
"164","Area 31",2008,8,6.52700042724609,37.0349006652832,22.6756992340088
"165","Area 31",2008,9,0.663000047206879,32.7159004211426,17.4267997741699
"166","Area 31",2008,10,11.2130002975464,25.3617000579834,9.52169990539551
"167","Area 31",2008,11,29.0590019226074,18.2612991333008,6.57800006866455
"168","Area 31",2008,12,37.1680030822754,8.94309997558594,0.150700002908707
"169","Area 31",2009,1,29.4690017700195,11.4687004089355,0.945699989795685
"170","Area 31",2009,2,43.5560035705566,12.8488998413086,2.38380002975464
"171","Area 31",2009,3,0,18.1466999053955,4.41079998016357
"172","Area 31",2009,4,7.99200057983398,21.1581001281738,7.30079984664917
"173","Area 31",2009,5,0.307000011205673,30.8113994598389,16.4276008605957
"174","Area 31",2009,6,6.40000009536743,31.0571002960205,16.7180995941162
"175","Area 31",2009,7,5.01900005340576,37.9222984313965,22.3337993621826
"176","Area 31",2009,8,2.56500005722046,36.0666999816895,20.9503002166748
"177","Area 31",2009,9,5.53500032424927,33.1827011108398,18.7891006469727
"178","Area 31",2009,10,0,21.8080005645752,9.02320003509521
"179","Area 31",2009,11,6.23900032043457,18.8309993743896,4.97809982299805
"180","Area 31",2009,12,37.9560012817383,8.05529975891113,-1.20949995517731
"181","Area 31",2010,1,72.3220062255859,10.5158004760742,0.709299981594086
"182","Area 31",2010,2,66.7020034790039,11.809100151062,2.46630001068115
"183","Area 31",2010,3,25.9160003662109,15.7644996643066,4.26779985427856
"184","Area 31",2010,4,16.8290004730225,20.6783008575439,7.0068998336792
"185","Area 31",2010,5,2.99600005149841,24.6068992614746,10.3526000976562
"186","Area 31",2010,6,7.53200054168701,33.5568008422852,18.8554000854492
"187","Area 31",2010,7,6.52500009536743,38.0399017333984,22.1112995147705
"188","Area 31",2010,8,31.6180019378662,35.2893981933594,20.9197006225586
"189","Area 31",2010,9,0,33.3849983215332,17.377799987793
"190","Area 31",2010,10,62.1310043334961,23.237699508667,12.1230001449585
"191","Area 31",2010,11,21.5650005340576,15.0762996673584,3.13229990005493
"192","Area 31",2010,12,124.888008117676,11.9041996002197,3.33150005340576
"193","Area 31",2011,1,1.14100003242493,10.6401996612549,-0.668600022792816
"194","Area 31",2011,2,49.8140029907227,11.3011999130249,0.0562999993562698
"195","Area 31",2011,3,23.6560020446777,16.74169921875,4.78159999847412
"196","Area 31",2011,4,16.8700008392334,20.5272998809814,7.60090017318726
"197","Area 31",2011,5,17.3790016174316,23.8665008544922,10.4575004577637
"198","Area 31",2011,6,0,32.2074012756348,16.8227996826172
"199","Area 31",2011,7,18.9479999542236,35.6665992736816,20.7549991607666
"200","Area 31",2011,8,1.34200000762939,37.326301574707,22.4708003997803
"201","Area 31",2011,9,20.9190006256104,32.3633995056152,17.729700088501
"202","Area 31",2011,10,41.1580009460449,24.1212005615234,10.629599571228
"203","Area 31",2011,11,15.8260011672974,15.4877996444702,3.82540011405945
"204","Area 31",2011,12,8.42300033569336,10.1823997497559,-0.78659999370575
"205","Area 31",2012,1,17.601001739502,12.6212997436523,0.165700003504753
"206","Area 31",2012,2,35.1310005187988,12.9702997207642,1.85080003738403
"207","Area 31",2012,3,12.0880002975464,18.1881008148193,4.22109985351562
"208","Area 31",2012,4,12.7180004119873,23.0701999664307,9.33650016784668
"209","Area 31",2012,5,0,29.5471000671387,14.9288997650146
"210","Area 31",2012,6,0,35.2025985717773,19.0594005584717
"211","Area 31",2012,7,41.6660003662109,35.7254981994629,21.2917003631592
"212","Area 31",2012,8,45.3790016174316,35.8331985473633,22.5102996826172
"213","Area 31",2012,9,30.9400005340576,31.7975997924805,18.5051002502441
"214","Area 31",2012,10,31.6220016479492,25.2057991027832,11.7665996551514
"215","Area 31",2012,11,4.02600002288818,19.2548007965088,5.7056999206543
"216","Area 31",2012,12,32.8720016479492,10.2938003540039,1.86580002307892
"217","Area 31",2013,1,18.4479999542236,8.66860008239746,-2.47970008850098
"218","Area 31",2013,2,10.6400003433228,12.387900352478,0.714699983596802
"219","Area 31",2013,3,15.5380010604858,20.0289001464844,6.26230001449585
"220","Area 31",2013,4,11.5600004196167,23.0562000274658,8.91349983215332
"221","Area 31",2013,5,8.0580005645752,27.8134994506836,13.6298999786377
"222","Area 31",2013,6,0,35.7397003173828,19.3624992370605
"223","Area 31",2013,7,28.5040016174316,37.1189994812012,22.9834995269775
"224","Area 31",2013,8,33.7220001220703,34.9832992553711,21.3271999359131
"225","Area 31",2013,9,73.3550033569336,29.11549949646,16.8150005340576
"226","Area 31",2013,10,8.44400024414062,22.1245002746582,8.75559997558594
"227","Area 31",2013,11,26.5340003967285,16.6618003845215,4.58780002593994
"228","Area 31",2013,12,18.4450016021729,8.13329982757568,-2.90009999275208
"229","Area 31",2014,1,9.67700004577637,13.8781003952026,0.52810001373291
"230","Area 31",2014,2,14.3900003433228,15.243800163269,3.26279997825623
"231","Area 31",2014,3,16.7180004119873,18.8295993804932,5.65420007705688
"232","Area 31",2014,4,15.4060010910034,23.2099990844727,9.27369976043701
"233","Area 31",2014,5,6.96200037002563,27.8990001678467,13.5145998001099
"234","Area 31",2014,6,0,34.7001991271973,17.8159008026123
"235","Area 31",2014,7,16.7119998931885,37.5747985839844,21.6018009185791
"236","Area 31",2014,8,59.6349983215332,32.953800201416,19.8488006591797
"237","Area 31",2014,9,90.8740005493164,32.2477989196777,18.6406002044678
"238","Area 31",2014,10,0.133000001311302,26.1697006225586,12.3878002166748
"239","Area 31",2014,11,10.08899974823,17.0976009368896,4.519700050354
"240","Area 31",2014,12,22.0170001983643,11.7121000289917,2.85940003395081
"241","Area 31",2015,1,22.9380016326904,12.5300006866455,1.8600001335144
"242","Area 31",2015,2,35.1529998779297,17.6100006103516,4.74000024795532
"243","Area 31",2015,3,40.8540000915527,20.6900005340576,7.5600004196167
"244","Area 31",2015,4,13.3950004577637,22.4400005340576,8.45000076293945
"245","Area 31",2015,5,39.2980003356934,25.0000019073486,12.3500003814697
"246","Area 31",2015,6,6.57200050354004,35.8800010681152,18.8800010681152
"247","Area 31",2015,7,24.9400005340576,34.8500022888184,19.7400016784668
"248","Area 31",2015,8,25.0040016174316,35.7800025939941,21.8500003814697
"249","Area 31",2015,9,17.5340003967285,33.2300033569336,19.0900001525879
"250","Area 31",2015,10,35.4490013122559,25.7200012207031,13.6800003051758
"251","Area 31",2015,11,15.3120002746582,15.1300010681152,2.92000007629395
"252","Area 31",2015,12,18.9550018310547,9.85000038146973,-0.590000033378601
"253","Area 31",2016,1,43.0050010681152,9.98000049591064,0.260000020265579
"254","Area 31",2016,2,15.1940011978149,16.6200008392334,2.65000009536743
"255","Area 31",2016,3,19.5450000762939,19.8400001525879,6.10000038146973
"256","Area 31",2016,4,57.0660018920898,21.8000011444092,9.27000045776367
"257","Area 31",2016,5,7.17600011825562,25.9700012207031,13.0900001525879
"258","Area 31",2016,6,4.47300004959106,36.8000030517578,19.7400016784668
"259","Area 31",2016,7,15.9060010910034,37.8800010681152,21.4600009918213
"260","Area 31",2016,8,40.0060005187988,34.9800033569336,20.6000003814697
"261","Area 31",2016,9,26.5860004425049,30.3900012969971,16.8000011444092
"262","Area 31",2016,10,13.1400003433228,25.9300003051758,12.9300003051758
"263","Area 31",2016,11,22.0650005340576,19.060001373291,6.50000047683716
"264","Area 31",2016,12,63.6810035705566,10.5000009536743,0.670000016689301
"265","Area 31",2017,1,78.3200073242188,9.0600004196167,1.46000003814697
"266","Area 31",2017,2,29.0170021057129,13.9300003051758,5.13000011444092
"267","Area 31",2017,3,20.0830001831055,20.7000007629395,6.83000040054321
"268","Area 31",2017,4,7.92200040817261,22.1900005340576,8.65000057220459
"269","Area 31",2017,5,16.1420001983643,27.6600017547607,13.1600008010864
"270","Area 31",2017,6,0,36.2100028991699,19.1500015258789
"271","Area 31",2017,7,55.1240043640137,37.620002746582,22.0100002288818
"272","Area 31",2017,8,31.4930019378662,35.7600021362305,21.9600009918213
"273","Area 31",2017,9,24.94700050354,29.9900016784668,16.9300003051758
"274","Area 31",2017,10,0,25.2700004577637,9.68000030517578
"275","Area 31",2017,11,0,20.1100006103516,7.21000051498413
"276","Area 31",2017,12,3.25300025939941,13.4600009918213,0.770000040531158
"277","Area 31",2018,1,39.201000213623,13.8500003814697,2.45000004768372
"278","Area 31",2018,2,25.1410007476807,13.5600004196167,1.5900000333786
"279","Area 31",2018,3,29.2040004730225,16.4500007629395,4.77000045776367
"280","Area 31",2018,4,13.7410011291504,25.0700016021729,10.2000007629395
"281","Area 31",2018,5,10.7370004653931,28.3700008392334,14.5100002288818
"282","Area 31",2018,6,0,35.8800010681152,19.0900001525879
"283","Area 31",2018,7,35.1640014648438,38.0500030517578,23.0800018310547
"284","Area 31",2018,8,27.3290004730225,36.7200012207031,22.3800010681152
"285","Area 31",2018,9,2.43700003623962,33.7100028991699,19
"286","Area 31",2018,10,54.9510040283203,22.0900001525879,10.8700008392334
"287","Area 31",2018,11,12.4650001525879,15.9400005340576,3.44000005722046
"288","Area 31",2018,12,24.1270008087158,10.8800001144409,0.840000033378601
"289","LM",1995,1,68.5770034790039,14.6066999435425,3.73959994316101
"290","LM",1995,2,5.70900011062622,23.0983009338379,5.72249984741211
"291","LM",1995,3,29.9650020599365,22.2581996917725,7.34369993209839
"292","LM",1995,4,8.83500003814697,26.4202995300293,10.3340997695923
"293","LM",1995,5,6.50100040435791,30.4120006561279,13.7250995635986
"294","LM",1995,6,3.56800007820129,36.7160987854004,19.1555004119873
"295","LM",1995,7,0.797000050544739,43.0686988830566,23.9382991790771
"296","LM",1995,8,2.57100009918213,43.1011009216309,24.9095993041992
"297","LM",1995,9,1.82000005245209,39.1175994873047,19.7374992370605
"298","LM",1995,10,0,30.9501991271973,11.1463003158569
"299","LM",1995,11,0.666000008583069,24.4825000762939,6.22319984436035
"300","LM",1995,12,1.74300003051758,18.0097999572754,1.85259997844696
"301","LM",1996,1,3.87800025939941,17.3682994842529,0.741900026798248
"302","LM",1996,2,15.1590003967285,21.0289993286133,5.15520000457764
"303","LM",1996,3,1.1690000295639,25.0387992858887,6.88740015029907
"304","LM",1996,4,0.31700000166893,30.1436004638672,11.9478998184204
"305","LM",1996,5,7.20100021362305,35.3356018066406,16.8171997070312
"306","LM",1996,6,0,41.6027984619141,21.3693008422852
"307","LM",1996,7,10.585000038147,43.7239990234375,26.4034996032715
"308","LM",1996,8,1.16200006008148,43.0834999084473,24.5156993865967
"309","LM",1996,9,0.39300000667572,36.3669013977051,18.929500579834
"310","LM",1996,10,9.3430004119873,29.2224006652832,10.8909997940063
"311","LM",1996,11,25.9790019989014,21.2192001342773,6.4407000541687
"312","LM",1996,12,6.93900012969971,15.5857000350952,2.54169988632202
"313","LM",1997,1,16.6340007781982,15.5825996398926,3.11929988861084
"314","LM",1997,2,5.62200021743774,19.4228992462158,3.52959990501404
"315","LM",1997,3,0,27.5361003875732,6.9951000213623
"316","LM",1997,4,3.14500021934509,27.5767993927002,10.0824003219604
"317","LM",1997,5,0.256999999284744,37.5147018432617,18.0839004516602
"318","LM",1997,6,0.670000016689301,38.6377983093262,20.5417995452881
"319","LM",1997,7,3.58400011062622,41.7254981994629,22.1301002502441
"320","LM",1997,8,7.55900049209595,41.6318016052246,23.544900894165
"321","LM",1997,9,30.9190006256104,36.6100006103516,20.1895008087158
"322","LM",1997,10,0,29.300500869751,10.2228002548218
"323","LM",1997,11,6.99900054931641,21.9186000823975,5.14799976348877
"324","LM",1997,12,4.63300037384033,15.2972002029419,1.49820005893707
"325","LM",1998,1,5.11100006103516,16.8805999755859,3.27150011062622
"326","LM",1998,2,69.2490005493164,16.281400680542,3.54150009155273
"327","LM",1998,3,16.2220001220703,22.5590991973877,6.05859994888306
"328","LM",1998,4,11.6020002365112,25.1294994354248,8.04539966583252
"329","LM",1998,5,3.98000025749207,30.960599899292,12.4708995819092
"330","LM",1998,6,0.967000067234039,36.6888008117676,17.6035995483398
"331","LM",1998,7,47.6290016174316,42.6100006103516,23.3644008636475
"332","LM",1998,8,3.70600008964539,42.8410987854004,23.994800567627
"333","LM",1998,9,32.3339996337891,36.0069007873535,18.4771995544434
"334","LM",1998,10,9.80900001525879,28.1732006072998,10.2835998535156
"335","LM",1998,11,3.09800004959106,20.8754997253418,4.03859996795654
"336","LM",1998,12,1.41400003433228,16.2360992431641,1.05429995059967
"337","LM",1999,1,3.83500027656555,18.8526992797852,1.05889999866486
"338","LM",1999,2,3.04800009727478,19.9545001983643,3.21460008621216
"339","LM",1999,3,0.27700001001358,25.6938991546631,7.31869983673096
"340","LM",1999,4,32.7160034179688,24.1390991210938,9.00839996337891
"341","LM",1999,5,1.37600004673004,32.692699432373,15.364800453186
"342","LM",1999,6,9.0620002746582,38.5666999816895,19.7101993560791
"343","LM",1999,7,26.0550003051758,40.0956001281738,24.7954006195068
"344","LM",1999,8,2.91700005531311,40.8855018615723,23.8488998413086
"345","LM",1999,9,6.79600048065186,37.005500793457,19.493200302124
"346","LM",1999,10,0,32.0999984741211,11.2910003662109
"347","LM",1999,11,0,23.8595008850098,5.49389982223511
"348","LM",1999,12,0,17.4200992584229,1.36530005931854
"349","LM",2000,1,1.26600003242493,17.7406997680664,2.67280006408691
"350","LM",2000,2,33.8680000305176,19.4577007293701,5.24079990386963
"351","LM",2000,3,17.201000213623,23.1028995513916,7.75950002670288
"352","LM",2000,4,1.36500000953674,31.5795001983643,12.7721996307373
"353","LM",2000,5,0.31700000166893,36.7377014160156,18.2870998382568
"354","LM",2000,6,0.987000048160553,40.9888000488281,23.6392002105713
"355","LM",2000,7,0,43.0978012084961,23.8684997558594
"356","LM",2000,8,10.6420001983643,41.6764984130859,25.5277004241943
"357","LM",2000,9,0,37.7636985778809,18.6674003601074
"358","LM",2000,10,22.2290019989014,28.0093002319336,13.0214996337891
"359","LM",2000,11,2.25999999046326,18.2070999145508,3.10739994049072
"360","LM",2000,12,0.358000010251999,17.7119007110596,1.70099997520447
"361","LM",2001,1,39.0260009765625,15.5124998092651,1.66559994220734
"362","LM",2001,2,34.4010009765625,17.9832992553711,4.30070018768311
"363","LM",2001,3,22.1520004272461,23.9538993835449,8.62329959869385
"364","LM",2001,4,5.90300035476685,27.5177993774414,11.0897998809814
"365","LM",2001,5,0.531000018119812,37.9141006469727,18.5911998748779
"366","LM",2001,6,0,40.904899597168,21.6648998260498
"367","LM",2001,7,1.25,42.157299041748,24.093599319458
"368","LM",2001,8,6.90100049972534,42.6697998046875,24.6608009338379
"369","LM",2001,9,0,39.5381011962891,19.9013996124268
"370","LM",2001,10,0,31.7131996154785,13.0961999893188
"371","LM",2001,11,8.76000022888184,22.9902000427246,8.07159996032715
"372","LM",2001,12,5.49200010299683,14.3606996536255,0.125
"373","LM",2002,1,0.495000034570694,15.9996995925903,0.227500006556511
"374","LM",2002,2,0,20.6553001403809,2.25119996070862
"375","LM",2002,3,1.54700005054474,22.9601001739502,5.0019998550415
"376","LM",2002,4,0,31.1469993591309,12.97350025177
"377","LM",2002,5,0,34.6773986816406,15.168999671936
"378","LM",2002,6,0.612000048160553,41.8195991516113,21.3220996856689
"379","LM",2002,7,5.45500040054321,44.3661994934082,26.3554992675781
"380","LM",2002,8,0,42.2291984558105,22.625
"381","LM",2002,9,3.85900020599365,37.5589981079102,19.0844993591309
"382","LM",2002,10,8.82800006866455,28.4687004089355,11.4356002807617
"383","LM",2002,11,5.94500017166138,22.3733005523682,6.15950012207031
"384","LM",2002,12,3.26600027084351,16.2329006195068,1.38240003585815
"385","LM",2003,1,0.400000005960464,21.1051006317139,3.71519994735718
"386","LM",2003,2,50.2510032653809,18.5573997497559,4.53130006790161
"387","LM",2003,3,24.4230003356934,23.7684993743896,7.48390007019043
"388","LM",2003,4,13.0270004272461,26.1606006622314,10.4615001678467
"389","LM",2003,5,0.915000021457672,34.6827011108398,16.4517993927002
"390","LM",2003,6,0,40.7425994873047,22.0156002044678
"391","LM",2003,7,2.28299999237061,45.0815010070801,26.3218994140625
"392","LM",2003,8,14.7150011062622,41.2178001403809,25.2558002471924
"393","LM",2003,9,0.782000064849854,38.9719009399414,19.4845008850098
"394","LM",2003,10,0,33.9226989746094,14.6716995239258
"395","LM",2003,11,12.6510009765625,19.1679000854492,4.82929992675781
"396","LM",2003,12,17.1870002746582,15.9170999526978,1.29970002174377
"397","LM",2004,1,3.12200021743774,16.8887996673584,0.538900017738342
"398","LM",2004,2,51.0370025634766,16.3015995025635,2.85120010375977
"399","LM",2004,3,4.9060001373291,29.1270008087158,10.4671001434326
"400","LM",2004,4,25.6070003509521,28.5998992919922,12.0923004150391
"401","LM",2004,5,0,35.351001739502,16.4447002410889
"402","LM",2004,6,0.681000053882599,40.8846015930176,21.394100189209
"403","LM",2004,7,1.68900012969971,43.2983016967773,24.3596000671387
"404","LM",2004,8,7.84800052642822,41.0681991577148,23.3596992492676
"405","LM",2004,9,0.597000002861023,37.0637016296387,17.786600112915
"406","LM",2004,10,48.10400390625,27.9890003204346,12.6224002838135
"407","LM",2004,11,56.3760032653809,18.7399005889893,5.22930002212524
"408","LM",2004,12,55.0300025939941,15.775899887085,2.12910008430481
"409","LM",2005,1,60.3610038757324,16.5792007446289,4.13660001754761
"410","LM",2005,2,64.5279998779297,18.1947002410889,5.56440019607544
"411","LM",2005,3,15.7370004653931,23.3183002471924,6.61030006408691
"412","LM",2005,4,16.2910003662109,27.0688991546631,8.9246997833252
"413","LM",2005,5,0.531000018119812,34.7594985961914,16.0121994018555
"414","LM",2005,6,4.65500020980835,38.4448013305664,19.5501003265381
"415","LM",2005,7,8.8120002746582,44.6104011535645,23.9953994750977
"416","LM",2005,8,11.7550001144409,40.6212005615234,22.4701995849609
"417","LM",2005,9,0,37.032600402832,17.1117000579834
"418","LM",2005,10,31.6690006256104,29.9638004302979,12.4425001144409
"419","LM",2005,11,0,23.2451992034912,5.62440013885498
"420","LM",2005,12,0,17.5482006072998,-0.117200002074242
"421","LM",2006,1,5.07300043106079,18.2056007385254,0.486999988555908
"422","LM",2006,2,0,21.2901000976562,2.46259999275208
"423","LM",2006,3,24.6380004882812,21.0499000549316,3.93880009651184
"424","LM",2006,4,1.35000002384186,28.6975994110107,10.9365997314453
"425","LM",2006,5,0,36.7807998657227,17.9986991882324
"426","LM",2006,6,3.40400004386902,41.7256011962891,21.6637992858887
"427","LM",2006,7,22.9440002441406,43.2577018737793,25.978099822998
"428","LM",2006,8,0.416000008583069,41.3852996826172,25.5932998657227
"429","LM",2006,9,1.42400002479553,36.0806007385254,17.5970993041992
